Product Id;Product Handle;Product Title;Product Subtitle;Product Description;Product Status;Product Thumbnail;Product Weight;Product Length;Product Width;Product Height;Product HS Code;Product Origin Country;Product MID Code;Product Material;Product Collection Title;Product Collection Handle;Product Type;Product Tags;Product Discountable;Product External Id;Product Profile Name;Product Profile Type;Variant Id;Variant Title;Variant SKU;Variant Barcode;Variant Inventory Quantity;Variant Allow Backorder;Variant Manage Inventory;Variant Weight;Variant Length;Variant Width;Variant Height;Variant HS Code;Variant Origin Country;Variant MID Code;Variant Material;Price EUR;Price MXN;Price USD;Option 1 Name;Option 1 Value;Image 1 Url;Image 2 Url;Image 3 Url;Image 4 Url;Image 5 Url;sales_channel_id_1
;ray-ban-rb3025jm-9196-51-aviator-full-color-cafe-degradado;Ray Ban RB3025JM 9196/51 Aviator Full color Cafe Degradado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259281/productos/ray-ban-rb3025jm-9196-51-aviator-full-color-cafe-degradado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259281/productos/ray-ban-rb3025jm-9196-51-aviator-full-color-cafe-degradado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259282/productos/ray-ban-rb3025jm-9196-51-aviator-full-color-cafe-degradado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3556n-001-33-octagonal-flat-cafe-b-15-dorado;Ray Ban Rb3556n 001/33 Octagonal Flat Cafe B-15 Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259283/productos/ray-ban-rb3556n-001-33-octagonal-flat-cafe-b-15-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259283/productos/ray-ban-rb3556n-001-33-octagonal-flat-cafe-b-15-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259283/productos/ray-ban-rb3556n-001-33-octagonal-flat-cafe-b-15-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3547-003-r5-oval-metal-plata-negro;Ray Ban RB3547 003/R5 Oval Metal Plata Negro;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259284/productos/ray-ban-rb3547-003-r5-oval-metal-plata-negro-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259284/productos/ray-ban-rb3547-003-r5-oval-metal-plata-negro-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259284/productos/ray-ban-rb3547-003-r5-oval-metal-plata-negro-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4357-902-r5-powderhorn-carey-azul;Ray Ban RB4357 902/R5 PowderHorn Carey Azul;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259285/productos/ray-ban-rb4357-902-r5-powderhorn-carey-azul-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259285/productos/ray-ban-rb4357-902-r5-powderhorn-carey-azul-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259286/productos/ray-ban-rb4357-902-r5-powderhorn-carey-azul-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3556n-001-30-octagonal-flat-lenses-original-plata;Ray Ban Rb3556n 001/30 Octagonal Flat Lenses Original Plata;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259286/productos/ray-ban-rb3556n-001-30-octagonal-flat-lenses-original-plata-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259286/productos/ray-ban-rb3556n-001-30-octagonal-flat-lenses-original-plata-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259287/productos/ray-ban-rb3556n-001-30-octagonal-flat-lenses-original-plata-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4147-710-57-aviator-highstreet-carey-polarizado-cafe-b-15;Ray Ban Rb4147 710/57 Aviator Highstreet Carey Polarizado Cafe B-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259288/productos/ray-ban-rb4147-710-57-aviator-highstreet-carey-polarizado-cafe-b-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259288/productos/ray-ban-rb4147-710-57-aviator-highstreet-carey-polarizado-cafe-b-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259288/productos/ray-ban-rb4147-710-57-aviator-highstreet-carey-polarizado-cafe-b-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3556n-001-z2-octagonal-flat-rosa-dorado-original;Ray Ban Rb3556n 001/z2 Octagonal Flat Rosa Dorado Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259289/productos/ray-ban-rb3556n-001-z2-octagonal-flat-rosa-dorado-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259289/productos/ray-ban-rb3556n-001-z2-octagonal-flat-rosa-dorado-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259289/productos/ray-ban-rb3556n-001-z2-octagonal-flat-rosa-dorado-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4147-63251u-aviator-highstreet-plata-espejo-icon;Ray Ban Rb4147 63251u Aviator Highstreet Plata Espejo Icon;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259290/productos/ray-ban-rb4147-63251u-aviator-highstreet-plata-espejo-icon-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259290/productos/ray-ban-rb4147-63251u-aviator-highstreet-plata-espejo-icon-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259290/productos/ray-ban-rb4147-63251u-aviator-highstreet-plata-espejo-icon-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4147-710-51-aviator-highstreet-cafe-degradado-carey;Ray Ban Rb4147 710/51 Aviator Highstreet Cafe Degradado Carey;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259291/productos/ray-ban-rb4147-710-51-aviator-highstreet-cafe-degradado-carey-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259291/productos/ray-ban-rb4147-710-51-aviator-highstreet-cafe-degradado-carey-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259291/productos/ray-ban-rb4147-710-51-aviator-highstreet-cafe-degradado-carey-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3547n-001-3f-oval-flat-lenses-azul-degradado-dorado;Ray Ban Rb3547n 001/3F Oval Flat Lenses Azul Degradado Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259292/productos/ray-ban-rb3547n-001-3f-oval-flat-lenses-azul-degradado-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259292/productos/ray-ban-rb3547n-001-3f-oval-flat-lenses-azul-degradado-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259292/productos/ray-ban-rb3547n-001-3f-oval-flat-lenses-azul-degradado-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4274-601-8g-erika-highstreet-gris-degradado;Ray Ban Rb4274 601/8g Erika Highstreet Gris degradado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259293/productos/ray-ban-rb4274-601-8g-erika-highstreet-gris-degradado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259293/productos/ray-ban-rb4274-601-8g-erika-highstreet-gris-degradado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259294/productos/ray-ban-rb4274-601-8g-erika-highstreet-gris-degradado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2198-902-r5-bill-square-shape-carey-azul;Ray Ban RB2198 902/R5 Bill Square Shape Carey Azul;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259294/productos/ray-ban-rb2198-902-r5-bill-square-shape-carey-azul-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259294/productos/ray-ban-rb2198-902-r5-bill-square-shape-carey-azul-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259295/productos/ray-ban-rb2198-902-r5-bill-square-shape-carey-azul-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3547-n-002-71-oval-flat-gris-degradado-negro;Ray Ban RB3547-N 002/71 Oval Flat Gris Degradado negro;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259296/productos/ray-ban-rb3547-n-002-71-oval-flat-gris-degradado-negro-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259296/productos/ray-ban-rb3547-n-002-71-oval-flat-gris-degradado-negro-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259297/productos/ray-ban-rb3547-n-002-71-oval-flat-gris-degradado-negro-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3605n-9095-11-shooter-highstreet-blaze-gris-degradado;Ray Ban Rb3605n 9095/11 Shooter Highstreet Blaze Gris Degradado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259297/productos/ray-ban-rb3605n-9095-11-shooter-highstreet-blaze-gris-degradado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259297/productos/ray-ban-rb3605n-9095-11-shooter-highstreet-blaze-gris-degradado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259298/productos/ray-ban-rb3605n-9095-11-shooter-highstreet-blaze-gris-degradado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb8313-004-n3-aviator-fibra-de-carbono-dorado-espejo;Ray Ban RB8313 004/N3 Aviator Fibra de carbono Dorado Espejo;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259298/productos/ray-ban-rb8313-004-n3-aviator-fibra-de-carbono-dorado-espejo-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259298/productos/ray-ban-rb8313-004-n3-aviator-fibra-de-carbono-dorado-espejo-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259299/productos/ray-ban-rb8313-004-n3-aviator-fibra-de-carbono-dorado-espejo-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3614n-9144-13-round-double-bridge-blaze-cafe-gris;Ray Ban Rb3614n 9144/13 Round Double Bridge Blaze Cafe Gris;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259300/productos/ray-ban-rb3614n-9144-13-round-double-bridge-blaze-cafe-gris-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259300/productos/ray-ban-rb3614n-9144-13-round-double-bridge-blaze-cafe-gris-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259300/productos/ray-ban-rb3614n-9144-13-round-double-bridge-blaze-cafe-gris-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rj9506s-249-4v-aviator-junior-morado-espejo-dorado;Ray Ban RJ9506S 249/4V Aviator Junior Morado Espejo Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259302/productos/ray-ban-rj9506s-249-4v-aviator-junior-morado-espejo-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;849.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259302/productos/ray-ban-rj9506s-249-4v-aviator-junior-morado-espejo-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259302/productos/ray-ban-rj9506s-249-4v-aviator-junior-morado-espejo-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rj9506s-201-55-aviator-junior-azul-espejo-negro;Ray Ban RJ9506S 201/55 Aviator Junior Azul Espejo Negro;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259303/productos/ray-ban-rj9506s-201-55-aviator-junior-azul-espejo-negro-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;849.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259303/productos/ray-ban-rj9506s-201-55-aviator-junior-azul-espejo-negro-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259304/productos/ray-ban-rj9506s-201-55-aviator-junior-azul-espejo-negro-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb8313m-f001-71-aviator-scuderia-ferrari-fibra-de-carbono;Ray Ban RB8313M F001/71 Aviator Scuderia Ferrari Fibra de carbono;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259304/productos/ray-ban-rb8313m-f001-71-aviator-scuderia-ferrari-fibra-de-carbono-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259304/productos/ray-ban-rb8313m-f001-71-aviator-scuderia-ferrari-fibra-de-carbono-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259305/productos/ray-ban-rb8313m-f001-71-aviator-scuderia-ferrari-fibra-de-carbono-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb8313-002-k7-aviator-fibra-de-carbono-plata-espejo;Ray Ban RB8313 002/K7 Aviator Fibra de carbono Plata Espejo;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259305/productos/ray-ban-rb8313-002-k7-aviator-fibra-de-carbono-plata-espejo-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259305/productos/ray-ban-rb8313-002-k7-aviator-fibra-de-carbono-plata-espejo-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259306/productos/ray-ban-rb8313-002-k7-aviator-fibra-de-carbono-plata-espejo-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3614n-9142-ou-round-double-bridge-blaze-azul-plata;Ray Ban Rb3614n 9142/OU Round Double Bridge Blaze Azul Plata;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259307/productos/ray-ban-rb3614n-9142-ou-round-double-bridge-blaze-azul-plata-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259307/productos/ray-ban-rb3614n-9142-ou-round-double-bridge-blaze-azul-plata-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259307/productos/ray-ban-rb3614n-9142-ou-round-double-bridge-blaze-azul-plata-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3025-029-71-aviator-gris-degradado-beige;Ray Ban RB3025 029/71 Aviator Gris Degradado Beige;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259308/productos/ray-ban-rb3025-029-71-aviator-gris-degradado-beige-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259308/productos/ray-ban-rb3025-029-71-aviator-gris-degradado-beige-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259308/productos/ray-ban-rb3025-029-71-aviator-gris-degradado-beige-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4335-710-i3-rectangular-acetato-cafe-degradado;Ray Ban Rb4335 710/I3 Rectangular Acetato Cafe Degradado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259309/productos/ray-ban-rb4335-710-i3-rectangular-acetato-cafe-degradado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259309/productos/ray-ban-rb4335-710-i3-rectangular-acetato-cafe-degradado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259309/productos/ray-ban-rb4335-710-i3-rectangular-acetato-cafe-degradado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3422-q-9040-craft-outdoorsman-negro-g-15;Ray Ban RB3422-Q 9040 Craft Outdoorsman Negro G-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259310/productos/ray-ban-rb3422-q-9040-craft-outdoorsman-negro-g-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259310/productos/ray-ban-rb3422-q-9040-craft-outdoorsman-negro-g-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259310/productos/ray-ban-rb3422-q-9040-craft-outdoorsman-negro-g-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2198-954-33-bill-square-shape-cafe-carey-b-15;Ray Ban RB2198 954/33 Bill Square Shape Cafe Carey B-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259310/productos/ray-ban-rb2198-954-33-bill-square-shape-cafe-carey-b-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259310/productos/ray-ban-rb2198-954-33-bill-square-shape-cafe-carey-b-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259311/productos/ray-ban-rb2198-954-33-bill-square-shape-cafe-carey-b-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb4357-954-33-powderhorn-carey-b-15;Ray Ban RB4357 954/33 PowderHorn Carey B-15;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259311/productos/ray-ban-rb4357-954-33-powderhorn-carey-b-15-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259311/productos/ray-ban-rb4357-954-33-powderhorn-carey-b-15-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259312/productos/ray-ban-rb4357-954-33-powderhorn-carey-b-15-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-oftalmico-rb8901-5843-negro-fibra-carbono-original;Ray Ban Oftalmico Rb8901 5843 Negro Fibra Carbono Original;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259312/productos/ray-ban-oftalmico-rb8901-5843-negro-fibra-carbono-original-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259312/productos/ray-ban-oftalmico-rb8901-5843-negro-fibra-carbono-original-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259313/productos/ray-ban-oftalmico-rb8901-5843-negro-fibra-carbono-original-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3587ch-003-5j-the-general-chromance-plata-gris;Ray Ban RB3587CH 003/5J The general Chromance Plata Gris;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259313/productos/ray-ban-rb3587ch-003-5j-the-general-chromance-plata-gris-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;1249.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259313/productos/ray-ban-rb3587ch-003-5j-the-general-chromance-plata-gris-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259314/productos/ray-ban-rb3587ch-003-5j-the-general-chromance-plata-gris-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb3614n-91400s-round-double-bridge-blaze-azul;Ray Ban Rb3614n 91400S Round Double Bridge Blaze Azul;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259315/productos/ray-ban-rb3614n-91400s-round-double-bridge-blaze-azul-1.png;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259315/productos/ray-ban-rb3614n-91400s-round-double-bridge-blaze-azul-1.png;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259315/productos/ray-ban-rb3614n-91400s-round-double-bridge-blaze-azul-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rj9506s-212-6g-aviator-junior-plata-espejo-gris;Ray Ban RJ9506S 212/6G Aviator Junior Plata Espejo Gris;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259316/productos/ray-ban-rj9506s-212-6g-aviator-junior-plata-espejo-gris-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;849.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259316/productos/ray-ban-rj9506s-212-6g-aviator-junior-plata-espejo-gris-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259316/productos/ray-ban-rj9506s-212-6g-aviator-junior-plata-espejo-gris-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rj9506s-249-2y-aviator-junior-rosa-espejo-dorado;Ray Ban RJ9506S 249/2Y Aviator Junior Rosa Espejo Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259317/productos/ray-ban-rj9506s-249-2y-aviator-junior-rosa-espejo-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;849.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259317/productos/ray-ban-rj9506s-249-2y-aviator-junior-rosa-espejo-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259317/productos/ray-ban-rj9506s-249-2y-aviator-junior-rosa-espejo-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rj9506s-223-71-aviator-junior-negro-g-15-dorado;Ray Ban RJ9506S 223/71 Aviator Junior Negro G-15 Dorado;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259318/productos/ray-ban-rj9506s-223-71-aviator-junior-negro-g-15-dorado-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;849.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259318/productos/ray-ban-rj9506s-223-71-aviator-junior-negro-g-15-dorado-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259318/productos/ray-ban-rj9506s-223-71-aviator-junior-negro-g-15-dorado-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;armazon-ray-ban-rb3447v-2620-round-metal-gris-gunmetal;Armazon Ray Ban Rb3447V 2620 Round Metal Gris Gunmetal;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259319/productos/armazon-ray-ban-rb3447v-2620-round-metal-gris-gunmetal-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259319/productos/armazon-ray-ban-rb3447v-2620-round-metal-gris-gunmetal-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259320/productos/armazon-ray-ban-rb3447v-2620-round-metal-gris-gunmetal-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-oftalmico-rb3447vm-f028-round-metal-optics-scuderia;Ray Ban Oftalmico Rb3447vm F028 Round Metal Optics Scuderia;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259320/productos/ray-ban-oftalmico-rb3447vm-f028-round-metal-optics-scuderia-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259320/productos/ray-ban-oftalmico-rb3447vm-f028-round-metal-optics-scuderia-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259321/productos/ray-ban-oftalmico-rb3447vm-f028-round-metal-optics-scuderia-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2140-6613-13-wayfarer-colorblock-morado-amarillo;Ray Ban Rb2140 6613/13 Wayfarer Colorblock Morado Amarillo;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259321/productos/ray-ban-rb2140-6613-13-wayfarer-colorblock-morado-amarillo-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259321/productos/ray-ban-rb2140-6613-13-wayfarer-colorblock-morado-amarillo-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259322/productos/ray-ban-rb2140-6613-13-wayfarer-colorblock-morado-amarillo-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
;ray-ban-rb2140-6587-c5-wayfarer-colorblock-azul-cafe;Ray Ban Rb2140 6587/C5 Wayfarer Colorblock Azul Cafe;;;published;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259322/productos/ray-ban-rb2140-6587-c5-wayfarer-colorblock-azul-cafe-1.jpg;400;;;;;;;;;;;;true;;;;;One Size;;;100;false;true;;;;;;;;;;999.99;;Size;One Size;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259322/productos/ray-ban-rb2140-6587-c5-wayfarer-colorblock-azul-cafe-1.jpg;https://res.cloudinary.com/de0bufgxm/image/upload/v1742259323/productos/ray-ban-rb2140-6587-c5-wayfarer-colorblock-azul-cafe-2.jpg;;;;sc_01JPDNT9C673ANA5BKZNJDZ6BD
